Names	total	elements
		CHEMBL4062617
		CHEMBL109503
		CHEMBL355982
		CHEMBL273116
		CHEMBL335052
		CHEMBL131653
		CHEMBL3604922
		CHEMBL3799345
		CHEMBL1914653
		CHEMBL205284
		CHEMBL2337363
		CHEMBL2018767
		CHEMBL3623284
		CHEMBL169356
		CHEMBL3909438
		CHEMBL3416629
		CHEMBL4216679
		CHEMBL328277
		CHEMBL3752365
		CHEMBL3298000
		CHEMBL405398
		CHEMBL3092297
		CHEMBL127611
		CHEMBL406004
		CHEMBL2333991
		CHEMBL452716
		CHEMBL3357644
		CHEMBL2337371
		CHEMBL5286055
		CHEMBL296582
		CHEMBL3752204
		CHEMBL454370
		CHEMBL1958223
		CHEMBL4641096
		CHEMBL1928291
		CHEMBL4079183
		CHEMBL5184539
		CHEMBL4520903
		CHEMBL3233020
		CHEMBL489501
		CHEMBL3678948
		CHEMBL2325107
		CHEMBL403435
		CHEMBL4066569
		CHEMBL3604929
		CHEMBL1090350
		CHEMBL554566
		CHEMBL4287401
		CHEMBL4458843
		CHEMBL454002
		CHEMBL3133757
		CHEMBL51485
		CHEMBL4780855
		CHEMBL565714
		CHEMBL4462528
		CHEMBL5277739
		CHEMBL2437462
		CHEMBL3086106
		CHEMBL5284528
		CHEMBL4549626
		CHEMBL2180204
		CHEMBL4128567
		CHEMBL544867
		CHEMBL3898077
		CHEMBL2064396
		CHEMBL3409483
		CHEMBL4475780
		CHEMBL2348194
		CHEMBL451523
		CHEMBL3920551
		CHEMBL76432
		CHEMBL3344216
		CHEMBL3622666
		CHEMBL4535881
		CHEMBL593306
		CHEMBL312001
		CHEMBL433305
		CHEMBL178096
		CHEMBL1928708
		CHEMBL5181848
		CHEMBL3954175
		CHEMBL4570293
		CHEMBL5185952
		CHEMBL3921017
		CHEMBL3221561
		CHEMBL1090359
		CHEMBL326100
		CHEMBL533849
		CHEMBL2029431
		CHEMBL3416625
		CHEMBL2048909
		CHEMBL4099445
		CHEMBL592480
		CHEMBL3233778
		CHEMBL3133905
		CHEMBL4441933
		CHEMBL3628800
		CHEMBL4077917
		CHEMBL3353402
		CHEMBL505626
		CHEMBL3355886
		CHEMBL3891187
		CHEMBL3671556
		CHEMBL5081433
		CHEMBL5201128
		CHEMBL47966
		CHEMBL2442327
		CHEMBL2018762
		CHEMBL1683949
		CHEMBL542893
		CHEMBL591038
		CHEMBL3416636
		CHEMBL4079649
		CHEMBL4756368
		CHEMBL4067514
		CHEMBL56879
		CHEMBL3671518
		CHEMBL2437466
		CHEMBL376967
		CHEMBL1916951
		CHEMBL345019
		CHEMBL592139
		CHEMBL4063421
		CHEMBL5276251
		CHEMBL4069229
		CHEMBL3612593
		CHEMBL334439
		CHEMBL3902778
		CHEMBL4218320
		CHEMBL3355875
		CHEMBL4205688
		CHEMBL3088225
		CHEMBL120185
		CHEMBL448628
		CHEMBL246072
		CHEMBL73406
		CHEMBL4779711
		CHEMBL93284
		CHEMBL7339
		CHEMBL5275471
		CHEMBL1645465
		CHEMBL504034
		CHEMBL3805238
		CHEMBL3263962
		CHEMBL5206600
		CHEMBL4204937
		CHEMBL132348
		CHEMBL3325475
		CHEMBL1958037
		CHEMBL3088223
		CHEMBL346863
		CHEMBL3676381
		CHEMBL3233763
		CHEMBL5180325
		CHEMBL1929303
		CHEMBL456758
		CHEMBL3676346
		CHEMBL3763405
		CHEMBL250925
		CHEMBL4466350
		CHEMBL1821863
		CHEMBL2335379
		CHEMBL4059772
		CHEMBL5189183
		CHEMBL3674151
		CHEMBL5271568
		CHEMBL116853
		CHEMBL2381510
		CHEMBL1828876
		CHEMBL1830231
		CHEMBL4072048
		CHEMBL65038
		CHEMBL5182553
		CHEMBL394463
		CHEMBL2029695
		CHEMBL5195167
		CHEMBL3233767
		CHEMBL352801
		CHEMBL3805859
		CHEMBL2112369
		CHEMBL417478
		CHEMBL3798501
		CHEMBL372112
		CHEMBL4747893
		CHEMBL2047242
		CHEMBL1173324
		CHEMBL2048910
		CHEMBL466586
		CHEMBL5190132
		CHEMBL2316140
		CHEMBL4862976
		CHEMBL53753
		CHEMBL418907
		CHEMBL4473875
		CHEMBL4096988
		CHEMBL3633933
		CHEMBL588119
		CHEMBL5270270
		CHEMBL1914658
		CHEMBL4284071
		CHEMBL1545480
		CHEMBL308645
		CHEMBL225720
		CHEMBL4126797
		CHEMBL3092318
		CHEMBL320705
		CHEMBL3931223
		CHEMBL78685
		CHEMBL360958
		CHEMBL208358
		CHEMBL3425669
		CHEMBL5287962
		CHEMBL354128
		CHEMBL5172251
		CHEMBL4204139
		CHEMBL5272533
		CHEMBL1958025
		CHEMBL385471
		CHEMBL251123
		CHEMBL4281426
		CHEMBL372523
		CHEMBL126623
		CHEMBL5200385
		CHEMBL1830267
		CHEMBL3963620
		CHEMBL202421
		CHEMBL4059610
		CHEMBL3759830
		CHEMBL4558356
		CHEMBL3221551
		CHEMBL497459
		CHEMBL153763
		CHEMBL51320
		CHEMBL4439680
		CHEMBL4103370
		CHEMBL3747570
		CHEMBL39295
		CHEMBL4745195
		CHEMBL5198992
		CHEMBL1077069
		CHEMBL1928945
		CHEMBL176891
		CHEMBL1821884
		CHEMBL3676339
		CHEMBL540068
		CHEMBL2448064
		CHEMBL5198809
		CHEMBL520839
		CHEMBL3671579
		CHEMBL4464879
		CHEMBL1797418
		CHEMBL2021575
		CHEMBL466175
		CHEMBL500217
		CHEMBL3628817
		CHEMBL592713
		CHEMBL4873098
		CHEMBL309598
		CHEMBL4080720
		CHEMBL193578
		CHEMBL3237938
		CHEMBL4166069
		CHEMBL369088
		CHEMBL3297894
		CHEMBL177053
		CHEMBL78206
		CHEMBL4282482
		CHEMBL1822063
		CHEMBL1172915
		CHEMBL604671
		CHEMBL2336357
		CHEMBL113902
		CHEMBL1817964
		CHEMBL3655342
		CHEMBL461782
		CHEMBL2064391
		CHEMBL3943438
		CHEMBL150280
		CHEMBL4522594
		CHEMBL539807
		CHEMBL599398
		CHEMBL197689
		CHEMBL207235
		CHEMBL4521506
		CHEMBL4575583
		CHEMBL3219504
		CHEMBL257859
		CHEMBL555321
		CHEMBL2093753
		CHEMBL4753008
		CHEMBL3545308
		CHEMBL3623287
		CHEMBL4214040
		CHEMBL7914
		CHEMBL2426282
		CHEMBL90595
		CHEMBL4750375
		CHEMBL5193123
		CHEMBL83429
		CHEMBL599145
		CHEMBL1830259
		CHEMBL135853
		CHEMBL5281266
		CHEMBL3655353
		CHEMBL5204954
		CHEMBL4471491
		CHEMBL3663923
		CHEMBL394333
		CHEMBL2316151
		CHEMBL3740144
		CHEMBL427298
		CHEMBL1087054
		CHEMBL4212884
		CHEMBL1812569
		CHEMBL3759096
		CHEMBL5190204
		CHEMBL3353398
		CHEMBL5081817
		CHEMBL91925
		CHEMBL1958215
		CHEMBL177688
		CHEMBL168363
		CHEMBL3975990
		CHEMBL417420
		CHEMBL3819553
		CHEMBL3935034
		CHEMBL4073960
		CHEMBL3133755
		CHEMBL179527
		CHEMBL516373
		CHEMBL596754
		CHEMBL154580
		CHEMBL2426278
		CHEMBL3931038
		CHEMBL590524
		CHEMBL3922922
		CHEMBL242349
		CHEMBL1173250
		CHEMBL1379917
		CHEMBL3604941
		CHEMBL4170935
		CHEMBL4079829
		CHEMBL541586
		CHEMBL205870
		CHEMBL604914
		CHEMBL251315
		CHEMBL5284848
		CHEMBL3951099
		CHEMBL332765
		CHEMBL5189574
		CHEMBL2179128
		CHEMBL4776751
		CHEMBL2335013
		CHEMBL3787112
		CHEMBL521571
		CHEMBL4284684
		CHEMBL248108
		CHEMBL3735958
		CHEMBL3977729
		CHEMBL2316149
		CHEMBL197640
		CHEMBL422540
		CHEMBL3360619
		CHEMBL4442932
		CHEMBL3745929
		CHEMBL4588786
		CHEMBL1945645
		CHEMBL387187
		CHEMBL3216699
		CHEMBL5288276
		CHEMBL490496
		CHEMBL270895
		CHEMBL94061
		CHEMBL4796407
		CHEMBL53121
		CHEMBL2138625
		CHEMBL4105442
		CHEMBL165864
		CHEMBL4446953
		CHEMBL338662
		CHEMBL3972168
		CHEMBL590083
		CHEMBL5194174
		CHEMBL4465727
		CHEMBL308498
		CHEMBL3746980
		CHEMBL447720
		CHEMBL4077973
		CHEMBL2385992
		CHEMBL4097682
		CHEMBL3905552
		CHEMBL4090582
		CHEMBL3623280
		CHEMBL1928889
		CHEMBL4166038
		CHEMBL3747281
		CHEMBL171085
		CHEMBL290096
		CHEMBL3699581
		CHEMBL175933
		CHEMBL93181
		CHEMBL448154
		CHEMBL3957055
		CHEMBL3671560
		CHEMBL443098
		CHEMBL360933
		CHEMBL4066845
		CHEMBL5083976
		CHEMBL1812431
		CHEMBL2018751
		CHEMBL5218459
		CHEMBL4103464
		CHEMBL2348417
		CHEMBL1988225
		CHEMBL4756092
		CHEMBL4061645
		CHEMBL4066141
		CHEMBL4558227
		CHEMBL379001
		CHEMBL57758
		CHEMBL122397
		CHEMBL4634317
		CHEMBL4789796
		CHEMBL394495
		CHEMBL4550473
		CHEMBL3233773
		CHEMBL3436354
		CHEMBL3358006
		CHEMBL461311
		CHEMBL1910273
		CHEMBL570709
		CHEMBL3623291
		CHEMBL3753532
		CHEMBL4552065
		CHEMBL4166436
		CHEMBL3612572
		CHEMBL4447196
		CHEMBL30432
		CHEMBL332938
		CHEMBL328106
		CHEMBL179726
		CHEMBL4441244
		CHEMBL3919183
		CHEMBL3676362
		CHEMBL3818563
		CHEMBL116919
		CHEMBL5289352
		CHEMBL611681
		CHEMBL306988
		CHEMBL450319
		CHEMBL3671488
		CHEMBL411897
		CHEMBL5274514
		CHEMBL4578466
		CHEMBL541307
		CHEMBL3633142
		CHEMBL3742349
		CHEMBL2347968
		CHEMBL3907756
		CHEMBL1645472
		CHEMBL24026
		CHEMBL4471464
		CHEMBL4082783
		CHEMBL543195
		CHEMBL1271562
		CHEMBL307248
		CHEMBL2316156
		CHEMBL3966111
		CHEMBL3969056
		CHEMBL1929312
		CHEMBL1761929
		CHEMBL4227210
		CHEMBL3919447
		CHEMBL4521381
		CHEMBL3760071
		CHEMBL4545086
		CHEMBL469355
		CHEMBL597200
		CHEMBL4092966
		CHEMBL592211
		CHEMBL328704
		CHEMBL184750
		CHEMBL4111809
		CHEMBL5193128
		CHEMBL4228120
		CHEMBL4213400
		CHEMBL4469453
		CHEMBL2346678
		CHEMBL1173714
		CHEMBL312753
		CHEMBL3914599
		CHEMBL52472
		CHEMBL4743173
		CHEMBL3353405
		CHEMBL4290375
		CHEMBL2031304
		CHEMBL214857
		CHEMBL5275672
		CHEMBL206848
		CHEMBL2029434
		CHEMBL5267338
		CHEMBL4203001
		CHEMBL3671495
		CHEMBL592240
		CHEMBL5282499
		CHEMBL1928954
		CHEMBL4859542
		CHEMBL144908
		CHEMBL1782692
		CHEMBL3740492
		CHEMBL3360605
		CHEMBL4782320
		CHEMBL427314
		CHEMBL597303
		CHEMBL3759359
		CHEMBL4087646
		CHEMBL4208811
		CHEMBL4776057
		CHEMBL3741324
		CHEMBL5204650
		CHEMBL2070191
		CHEMBL4074615
		CHEMBL3982289
		CHEMBL5203195
		CHEMBL3950549
		CHEMBL5087955
		CHEMBL5281748
		CHEMBL3805849
		CHEMBL123046
		CHEMBL250130
		CHEMBL602645
		CHEMBL113996
		CHEMBL3647419
		CHEMBL3932338
		CHEMBL234772
		CHEMBL3985465
		CHEMBL3948546
		CHEMBL4864983
		CHEMBL5201794
		CHEMBL371888
		CHEMBL56393
		CHEMBL2347973
		CHEMBL1645477
		CHEMBL3671493
		CHEMBL126903
		CHEMBL4556670
		CHEMBL451347
		CHEMBL4562744
		CHEMBL78280
		CHEMBL302552
		CHEMBL5274187
		CHEMBL66101
		CHEMBL435993
		CHEMBL4575267
		CHEMBL4107818
		CHEMBL401644
		CHEMBL4877452
		CHEMBL5202381
		CHEMBL593860
		CHEMBL312482
		CHEMBL4175024
		CHEMBL48085
		CHEMBL75049
		CHEMBL145266
		CHEMBL338625
		CHEMBL51028
		CHEMBL3622617
		CHEMBL1929308
		CHEMBL380889
		CHEMBL392273
		CHEMBL67535
		CHEMBL301359
		CHEMBL4878090
		CHEMBL3977504
		CHEMBL1683974
		CHEMBL450396
		CHEMBL306732
		CHEMBL270924
		CHEMBL3237935
		CHEMBL4081252
		CHEMBL3233788
		CHEMBL597914
		CHEMBL3397275
		CHEMBL592201
		CHEMBL583683
		CHEMBL125920
		CHEMBL169467
		CHEMBL243628
		CHEMBL590876
		CHEMBL4529308
		CHEMBL3628906
		CHEMBL4206585
		CHEMBL81375
		CHEMBL380972
		CHEMBL3622633
		CHEMBL397122
		CHEMBL80745
		CHEMBL3774451
		CHEMBL4175782
		CHEMBL1170278
		CHEMBL178654
		CHEMBL298679
		CHEMBL3786962
		CHEMBL3740105
		CHEMBL5289859
		CHEMBL5204417
		CHEMBL2048788
		CHEMBL4456266
		CHEMBL3355883
		CHEMBL3759459
		CHEMBL2105712
		CHEMBL4162530
		CHEMBL3972981
		CHEMBL4741678
		CHEMBL1093235
		CHEMBL307179
		CHEMBL2029700
		CHEMBL4129902
		CHEMBL5282227
		CHEMBL589589
		CHEMBL247916
		CHEMBL4748149
		CHEMBL4759405
		CHEMBL2064403
		CHEMBL481789
		CHEMBL3975710
		CHEMBL460894
		CHEMBL538798
		CHEMBL3671539
		CHEMBL2420867
		CHEMBL137788
		CHEMBL3960167
		CHEMBL131193
		CHEMBL3219506
		CHEMBL2159053
		CHEMBL5270693
		CHEMBL5266919
		CHEMBL225928
		CHEMBL215488
		CHEMBL4471845
		CHEMBL474141
		CHEMBL2426280
		CHEMBL3632637
		CHEMBL179572
		CHEMBL3923275
		CHEMBL3930316
		CHEMBL5178571
		CHEMBL2437460
		CHEMBL3935007
		CHEMBL340399
		CHEMBL2048797
		CHEMBL1095154
		CHEMBL66409
		CHEMBL500640
		CHEMBL1094492
		CHEMBL1958213
		CHEMBL2087352
		CHEMBL1173023
		CHEMBL75718
		CHEMBL300491
		CHEMBL4762998
		CHEMBL5207108
		CHEMBL3676390
		CHEMBL539822
		CHEMBL4250210
		CHEMBL4469900
		CHEMBL3416617
		CHEMBL257872
		CHEMBL1947046
		CHEMBL3218001
		CHEMBL4086000
		CHEMBL4868123
		CHEMBL4796010
		CHEMBL131426
		CHEMBL1645462
		CHEMBL4758761
		CHEMBL3676357
		CHEMBL3671569
		CHEMBL77342
		CHEMBL3939985
		CHEMBL111434
		CHEMBL5272747
		CHEMBL3403518
		CHEMBL3360616
		CHEMBL128759
		CHEMBL3929060
		CHEMBL3671522
		CHEMBL4079768
		CHEMBL3699622
		CHEMBL1242973
		CHEMBL162508
		CHEMBL272634
		CHEMBL3753011
		CHEMBL3912361
		CHEMBL3775911
		CHEMBL3301625
		CHEMBL490267
		CHEMBL513716
		CHEMBL4129138
		CHEMBL3087207
		CHEMBL3647973
		CHEMBL165508
		CHEMBL257815
		CHEMBL233325
		CHEMBL4228018
		CHEMBL589847
		CHEMBL4855080
		CHEMBL3910697
		CHEMBL291701
		CHEMBL93545
		CHEMBL4066504
		CHEMBL5218797
		CHEMBL5183924
		CHEMBL5179023
		CHEMBL3828092
		CHEMBL1094195
		CHEMBL323900
		CHEMBL470011
		CHEMBL204965
		CHEMBL3087209
		CHEMBL4744973
		CHEMBL261238
		CHEMBL5187169
		CHEMBL1945646
		CHEMBL3917105
		CHEMBL4641942
		CHEMBL4286998
		CHEMBL437885
		CHEMBL473747
		CHEMBL3818115
		CHEMBL5195593
		CHEMBL362611
		CHEMBL3263965
		CHEMBL3894938
		CHEMBL598305
		CHEMBL2385990
		CHEMBL5075204
		CHEMBL4075241
		CHEMBL134312
		CHEMBL519757
		CHEMBL126791
		CHEMBL4558324
		CHEMBL55425
		CHEMBL3901622
		CHEMBL592426
		CHEMBL4085352
		CHEMBL127086
		CHEMBL3699617
		CHEMBL4288246
		CHEMBL3622622
		CHEMBL3937303
		CHEMBL1257998
		CHEMBL4127809
		CHEMBL3676387
		CHEMBL3699610
		CHEMBL59150
		CHEMBL1934631
		CHEMBL120319
		CHEMBL135577
		CHEMBL203661
		CHEMBL472942
		CHEMBL3663928
		CHEMBL54067
		CHEMBL4283970
		CHEMBL3092324
		CHEMBL3680377
		CHEMBL57712
		CHEMBL3814182
		CHEMBL4451538
		CHEMBL3752074
		CHEMBL90541
		CHEMBL419501
		CHEMBL81480
		CHEMBL459
		CHEMBL5188250
		CHEMBL1929314
		CHEMBL3765263
		CHEMBL3950630
		CHEMBL3219128
		CHEMBL430571
		CHEMBL3970063
		CHEMBL4096021
		CHEMBL5174629
		CHEMBL3678956
		CHEMBL1077095
		CHEMBL3676352
		CHEMBL411243
		CHEMBL332096
		CHEMBL3805584
		CHEMBL1645470
		CHEMBL605413
		CHEMBL2437482
		CHEMBL4072986
		CHEMBL5178865
		CHEMBL385425
		CHEMBL391181
		CHEMBL56983
		CHEMBL4572443
		CHEMBL5272088
		CHEMBL97771
		CHEMBL595757
		CHEMBL5290879
		CHEMBL442749
		CHEMBL3752363
		CHEMBL2437469
		CHEMBL333418
		CHEMBL73301
		CHEMBL3087199
		CHEMBL3237944
		CHEMBL5206444
		CHEMBL1173651
		CHEMBL3344219
		CHEMBL4225777
		CHEMBL592617
		CHEMBL5070579
		CHEMBL162622
		CHEMBL3957801
		CHEMBL4786003
		CHEMBL3699586
		CHEMBL3940089
		CHEMBL3234743
		CHEMBL2031306
		CHEMBL2018760
		CHEMBL3357642
		CHEMBL5208907
		CHEMBL1173815
		CHEMBL2325092
		CHEMBL2325090
		CHEMBL4290785
		CHEMBL3219133
		CHEMBL4166210
		CHEMBL309016
		CHEMBL119977
		CHEMBL597773
		CHEMBL3671478
		CHEMBL3622643
		CHEMBL36967
		CHEMBL5280288
		CHEMBL392774
		CHEMBL5177378
		CHEMBL4104515
		CHEMBL1440725
		CHEMBL255170
		CHEMBL4082362
		CHEMBL1828866
		CHEMBL3915538
		CHEMBL4752951
		CHEMBL4543893
		CHEMBL3086104
		CHEMBL1958221
		CHEMBL3985086
		CHEMBL4644209
		CHEMBL3968839
		CHEMBL3978740
		CHEMBL3092307
		CHEMBL3939913
		CHEMBL1683951
		CHEMBL2437479
		CHEMBL3894726
		CHEMBL4441404
		CHEMBL2334003
		CHEMBL258598
		CHEMBL204420
		CHEMBL3671551
		CHEMBL1254286
		CHEMBL109515
		CHEMBL69358
		CHEMBL3921446
		CHEMBL5187762
		CHEMBL3805782
		CHEMBL3741762
		CHEMBL5176920
		CHEMBL4593016
		CHEMBL241919
		CHEMBL78049
		CHEMBL3983586
		CHEMBL3753142
		CHEMBL4540295
		CHEMBL2325099
		CHEMBL114490
		CHEMBL511623
		CHEMBL163369
		CHEMBL553523
		CHEMBL490768
		CHEMBL175840
		CHEMBL539102
		CHEMBL5077378
		CHEMBL79621
		CHEMBL3934556
		CHEMBL1016
		CHEMBL3741436
		CHEMBL593909
		CHEMBL2064394
		CHEMBL3221556
		CHEMBL1958211
		CHEMBL355419
		CHEMBL31656
		CHEMBL94191
		CHEMBL490570
		CHEMBL168266
		CHEMBL4213609
		CHEMBL3936761
		CHEMBL3357636
		CHEMBL3774808
		CHEMBL3608431
		CHEMBL251732
		CHEMBL4845732
		CHEMBL3098319
		CHEMBL3774712
		CHEMBL31876
		CHEMBL4066118
		CHEMBL3914322
		CHEMBL311564
		CHEMBL460722
		CHEMBL3416622
		CHEMBL2385987
		CHEMBL2426287
		CHEMBL4576802
		CHEMBL555201
		CHEMBL1243316
		CHEMBL1788321
		CHEMBL425601
		CHEMBL3092299
		CHEMBL578255
		CHEMBL180516
		CHEMBL4103757
		CHEMBL64894
		CHEMBL4073595
		CHEMBL5087815
		CHEMBL3234865
		CHEMBL4561572
		CHEMBL1080815
		CHEMBL4785528
		CHEMBL589120
		CHEMBL3699601
		CHEMBL1683963
		CHEMBL36819
		CHEMBL309392
		CHEMBL332269
		CHEMBL328244
		CHEMBL204164
		CHEMBL1914665
		CHEMBL2324870
		CHEMBL3613691
		CHEMBL4567599
		CHEMBL461795
		CHEMBL1828864
		CHEMBL1173718
		CHEMBL5206902
		CHEMBL3917723
		CHEMBL3938494
		CHEMBL2442332
		CHEMBL2048906
		CHEMBL511874
		CHEMBL1161234
		CHEMBL384711
		CHEMBL1958217
		CHEMBL3970738
		CHEMBL3970231
		CHEMBL4578561
		CHEMBL136058
		CHEMBL5208825
		CHEMBL3133904
		CHEMBL3900054
		CHEMBL125949
		CHEMBL3622667
		CHEMBL3676355
		CHEMBL342828
		CHEMBL109476
		CHEMBL329672
		CHEMBL1254363
		CHEMBL3325480
		CHEMBL453378
		CHEMBL150177
		CHEMBL3909201
		CHEMBL333041
		CHEMBL5209100
		CHEMBL2018777
		CHEMBL5087793
		CHEMBL3233786
		CHEMBL4875332
		CHEMBL114728
		CHEMBL3221558
		CHEMBL4074045
		CHEMBL4793105
		CHEMBL3087202
		CHEMBL5083645
		CHEMBL604992
		CHEMBL114392
		CHEMBL280998
		CHEMBL399735
		CHEMBL4449681
		CHEMBL3676366
		CHEMBL129579
		CHEMBL1928310
		CHEMBL3623286
		CHEMBL5198433
		CHEMBL2032377
		CHEMBL4276965
		CHEMBL4096822
		CHEMBL1958038
		CHEMBL4790583
		CHEMBL5206193
		CHEMBL4851555
		CHEMBL5183324
		CHEMBL5198664
		CHEMBL1947125
		CHEMBL1683954
		CHEMBL462162
		CHEMBL5209094
		CHEMBL178953
		CHEMBL4094959
		CHEMBL4291471
		CHEMBL4102886
		CHEMBL3040548
		CHEMBL3622626
		CHEMBL308672
		CHEMBL320479
		CHEMBL4582933
		CHEMBL3974626
		CHEMBL4460320
		CHEMBL251125
		CHEMBL4876135
		CHEMBL3774906
		CHEMBL3941626
		CHEMBL78018
		CHEMBL592711
		CHEMBL472581
		CHEMBL87746
		CHEMBL3741026
		CHEMBL4065426
		CHEMBL428777
		CHEMBL5275486
		CHEMBL3939588
		CHEMBL3678960
		CHEMBL2148051
		CHEMBL3357651
		CHEMBL5195669
		CHEMBL94068
		CHEMBL3805383
		CHEMBL592216
		CHEMBL3925584
		CHEMBL4214588
		CHEMBL5173986
		CHEMBL3297896
		CHEMBL5291010
		CHEMBL4560187
		CHEMBL1822061
		CHEMBL403785
		CHEMBL3671480
		CHEMBL193159
		CHEMBL3947802
		CHEMBL299893
		CHEMBL330323
		CHEMBL4745521
		CHEMBL604672
		CHEMBL3929002
		CHEMBL3219131
		CHEMBL484121
		CHEMBL422347
		CHEMBL162034
		CHEMBL32079
		CHEMBL57990
		CHEMBL3930762
		CHEMBL92825
		CHEMBL128027
		CHEMBL609321
		CHEMBL3221259
		CHEMBL4642158
		CHEMBL1084117
		CHEMBL3904450
		CHEMBL161956
		CHEMBL4873202
		CHEMBL4087921
		CHEMBL4640482
		CHEMBL3740582
		CHEMBL3905284
		CHEMBL5267161
		CHEMBL335440
		CHEMBL311119
		CHEMBL93386
		CHEMBL5188373
		CHEMBL4453748
		CHEMBL3959248
		CHEMBL3353400
		CHEMBL464210
		CHEMBL136511
		CHEMBL3671528
		CHEMBL521572
		CHEMBL2031297
		CHEMBL3786453
		CHEMBL5194285
		CHEMBL368278
		CHEMBL3680374
		CHEMBL545315
		CHEMBL27688
		CHEMBL89505
		CHEMBL5284255
		CHEMBL368702
		CHEMBL215071
		CHEMBL3899132
		CHEMBL5220645
		CHEMBL3671492
		CHEMBL5176854
		CHEMBL3936505
		CHEMBL3952877
		CHEMBL139095
		CHEMBL126996
		CHEMBL3910422
		CHEMBL398388
		CHEMBL178265
		CHEMBL455433
		CHEMBL3676380
		CHEMBL5203711
		CHEMBL4072688
		CHEMBL4439933
		CHEMBL1812564
		CHEMBL5203176
		CHEMBL3586174
		CHEMBL55748
		CHEMBL5274670
		CHEMBL4213146
		CHEMBL4762453
		CHEMBL333272
		CHEMBL3985004
		CHEMBL3335244
		CHEMBL3741473
		CHEMBL4081732
		CHEMBL4129781
		CHEMBL4064361
		CHEMBL4228672
		CHEMBL3922068
		CHEMBL4449589
		CHEMBL21096
		CHEMBL4094546
		CHEMBL4463563
		CHEMBL3759900
		CHEMBL5286575
		CHEMBL47173
		CHEMBL522623
		CHEMBL5276374
		CHEMBL3263968
		CHEMBL4210744
		CHEMBL103552
		CHEMBL1947124
		CHEMBL4068092
		CHEMBL5185036
		CHEMBL3671574
		CHEMBL489117
		CHEMBL327725
		CHEMBL1094825
		CHEMBL176199
		CHEMBL1077085
		CHEMBL3962343
		CHEMBL2426286
		CHEMBL3416630
		CHEMBL4062192
		CHEMBL3965087
		CHEMBL1928944
		CHEMBL3325473
		CHEMBL1928301
		CHEMBL3890526
		CHEMBL4216551
		CHEMBL2385991
		CHEMBL3612595
		CHEMBL3739587
		CHEMBL3416616
		CHEMBL1829275
		CHEMBL4575647
		CHEMBL215210
		CHEMBL4091921
		CHEMBL3344211
		CHEMBL248045
		CHEMBL1683971
		CHEMBL3902845
		CHEMBL4083305
		CHEMBL1828878
		CHEMBL5202129
		CHEMBL3612562
		CHEMBL3087193
		CHEMBL4785569
		CHEMBL5186969
		CHEMBL3981551
		CHEMBL335648
		CHEMBL4575374
		CHEMBL524117
		CHEMBL4583178
		CHEMBL3800597
		CHEMBL4076515
		CHEMBL4521214
		CHEMBL1683959
		CHEMBL1821882
		CHEMBL204335
		CHEMBL5275872
		CHEMBL589831
		CHEMBL3612573
		CHEMBL1683969
		CHEMBL255237
		CHEMBL3221553
		CHEMBL2448066
		CHEMBL1830275
		CHEMBL483313
		CHEMBL1172917
		CHEMBL429827
		CHEMBL67027
		CHEMBL3742146
		CHEMBL507827
		CHEMBL293064
		CHEMBL1928716
		CHEMBL104466
		CHEMBL589588
		CHEMBL3655349
		CHEMBL319620
		CHEMBL434827
		CHEMBL503418
		CHEMBL2048794
		CHEMBL1173262
		CHEMBL3753444
		CHEMBL4086869
		CHEMBL3674150
		CHEMBL2374457
		CHEMBL3908711
		CHEMBL1830276
		CHEMBL5284920
		CHEMBL137082
		CHEMBL3612591
		CHEMBL3233768
		CHEMBL501705
		CHEMBL604094
		CHEMBL5081174
		CHEMBL3671537
		CHEMBL597402
		CHEMBL53552
		CHEMBL433205
		CHEMBL4207316
		CHEMBL5196495
		CHEMBL3671577
		CHEMBL2283248
		CHEMBL4848093
		CHEMBL1914668
		CHEMBL4755977
		CHEMBL2316158
		CHEMBL347074
		CHEMBL4763960
		CHEMBL4203016
		CHEMBL299881
		CHEMBL3347498
		CHEMBL1204262
		CHEMBL4873392
		CHEMBL4215076
		CHEMBL3586179
		CHEMBL395883
		CHEMBL3612567
		CHEMBL3759015
		CHEMBL489897
		CHEMBL4647257
		CHEMBL4078026
		CHEMBL3622634
		CHEMBL475769
		CHEMBL2437465
		CHEMBL3759280
		CHEMBL3360615
		CHEMBL179766
		CHEMBL3814956
		CHEMBL403569
		CHEMBL1821891
		CHEMBL5278452
		CHEMBL1958031
		CHEMBL247914
		CHEMBL3741490
		CHEMBL137617
		CHEMBL92006
		CHEMBL51659
		CHEMBL4583858
		CHEMBL2336358
		CHEMBL2316143
		CHEMBL1009
		CHEMBL78174
		CHEMBL3352899
		CHEMBL3425655
		CHEMBL1272168
		CHEMBL4284911
		CHEMBL2325104
		CHEMBL2283245
		CHEMBL3425673
		CHEMBL3633928
		CHEMBL1203934
		CHEMBL266182
		CHEMBL416611
		CHEMBL138125
		CHEMBL4226937
		CHEMBL808
		CHEMBL1821875
		CHEMBL3355873
		CHEMBL172333
		CHEMBL3671581
		CHEMBL3237947
		CHEMBL4549604
		CHEMBL3676349
		CHEMBL5175489
		CHEMBL1914661
		CHEMBL5284179
		CHEMBL2309507
		CHEMBL599524
		CHEMBL3088221
		CHEMBL56542
		CHEMBL1945448
		CHEMBL2442329
		CHEMBL4125772
		CHEMBL4280395
		CHEMBL109259
		CHEMBL3218424
